Sample,Chromosome,direction,start_index,end_index,position_block_size,start_position,end_position,chr_distance,start_value,end_value,value_change,measure_density,crosses_zero
Sample1,1,-1,19770,19796,26,226410000,226670000,260000,0.04877911303406861,-0.03951144479102178,-0.08829055782509039,1,TRUE
Sample1,1,1,19796,19828,32,226670000,226990000,320000,-0.03951144479102178,0.16998916291536867,0.20950060770639045,1,TRUE
Sample1,1,-1,19828,19856,28,226990000,227270000,280000,0.16998916291536867,-0.13554187846210755,-0.3055310413774762,1,TRUE
Sample1,1,1,19856,19882,26,227270000,227530000,260000,-0.13554187846210755,0.025986494827647512,0.16152837328975506,1,TRUE
Sample1,1,-1,19882,19905,23,227530000,227760000,230000,0.025986494827647512,-0.07755494950876718,-0.10354144433641468,1,TRUE
Sample1,1,1,19905,19952,47,227760000,228230000,470000,-0.07755494950876718,0.02954539833204116,0.10710034784080834,1,TRUE
Sample1,1,-1,19952,19966,14,228230000,228370000,140000,0.02954539833204116,0.005444344388525429,-0.024101053943515728,1,FALSE
Sample1,1,1,19966,19995,29,228370000,228660000,290000,0.005444344388525429,0.11011793774690541,0.10467359335837999,1,FALSE
Sample1,1,-1,19995,20046,51,228660000,229170000,510000,0.11011793774690541,-0.11876847776794212,-0.22888641551484754,1,TRUE
Sample1,1,1,20046,20101,55,229170000,229720000,550000,-0.11876847776794212,0.13115133819678,0.24991981596472213,1,TRUE
Sample1,1,-1,20101,20125,24,229720000,229960000,240000,0.13115133819678,-0.005799422093234742,-0.13695076029001474,1,TRUE
Sample1,1,1,20125,20139,14,229960000,230100000,140000,-0.005799422093234742,0.04708059115764735,0.052880013250882096,1,TRUE
Sample1,1,-1,20139,20156,17,230100000,230270000,170000,0.04708059115764735,-0.012965308203353098,-0.06004589936100045,1,TRUE
Sample1,1,1,20156,20170,14,230270000,230410000,140000,-0.012965308203353098,0.02984986772521097,0.04281517592856407,1,TRUE
Sample1,1,-1,20170,20189,19,230410000,230600000,190000,0.02984986772521097,-0.049918278063942605,-0.07976814578915357,1,TRUE
Sample1,1,1,20189,20220,31,230600000,230910000,310000,-0.049918278063942605,0.004302627145627598,0.0542209052095702,1,TRUE
Sample1,1,-1,20220,20258,38,230910000,231290000,380000,0.004302627145627598,-0.05980472853061283,-0.06410735567624043,1,TRUE
Sample1,1,1,20258,20301,43,231290000,231720000,430000,-0.05980472853061283,0.20450602851178673,0.2643107570423996,1,TRUE
Sample1,1,-1,20301,20340,39,231720000,232110000,390000,0.20450602851178673,-0.0033702999638071463,-0.20787632847559387,1,TRUE
Sample1,1,1,20340,20364,24,232110000,232350000,240000,-0.0033702999638071463,0.01859863320787196,0.021968933171679104,1,TRUE
Sample1,1,-1,20364,20388,24,232350000,232590000,240000,0.01859863320787196,-0.1406409783122782,-0.15923961152015015,1,TRUE
Sample1,1,1,20388,20431,43,232590000,233020000,430000,-0.1406409783122782,0.024495355076337384,0.16513633338861558,1,TRUE
Sample1,1,-1,20431,20455,24,233020000,233260000,240000,0.024495355076337384,-0.06709634912406343,-0.0915917042004008,1,TRUE
Sample1,1,1,20455,20480,25,233260000,233510000,250000,-0.06709634912406343,0.10092630527688888,0.16802265440095232,1,TRUE
Sample1,1,-1,20480,20565,85,233510000,234360000,850000,0.10092630527688888,-0.16804156770100515,-0.26896787297789404,1,TRUE
Sample1,1,1,20565,20601,36,234360000,234720000,360000,-0.16804156770100515,0.015158662418961865,0.183200230119967,1,TRUE
Sample1,1,-1,20601,20622,21,234720000,234930000,210000,0.015158662418961865,-0.02304992429885535,-0.03820858671781721,1,TRUE
Sample1,1,1,20622,20639,17,234930000,235100000,170000,-0.02304992429885535,0.040325703078766977,0.06337562737762233,1,TRUE
Sample1,1,-1,20639,20660,21,235100000,235310000,210000,0.040325703078766977,-0.06398537221627407,-0.10431107529504105,1,TRUE
Sample1,1,1,20660,20680,20,235310000,235510000,200000,-0.06398537221627407,0.009900144102467102,0.07388551631874117,1,TRUE
Sample1,1,-1,20680,20707,27,235510000,235780000,270000,0.009900144102467102,-0.06320970629965134,-0.07310985040211844,1,TRUE
Sample1,1,1,20707,20743,36,235780000,236140000,360000,-0.06320970629965134,0.07954456788648061,0.14275427418613196,1,TRUE
Sample1,1,-1,20743,20768,25,236140000,236390000,250000,0.07954456788648061,-0.010955255609096645,-0.09049982349557725,1,TRUE
Sample1,1,1,20768,20837,69,236390000,237080000,690000,-0.010955255609096645,0.11883186647532398,0.12978712208442061,1,TRUE
Sample1,1,-1,20837,20901,64,237080000,237720000,640000,0.11883186647532398,-0.03524823093658779,-0.15408009741191178,1,TRUE
Sample1,1,1,20901,20944,43,237720000,238150000,430000,-0.03524823093658779,0.016431320392527336,0.05167955132911513,1,TRUE
Sample1,1,-1,20944,20978,34,238150000,238490000,340000,0.016431320392527336,-0.0701658356311235,-0.08659715602365084,1,TRUE
Sample1,1,1,20978,21005,27,238490000,238760000,270000,-0.0701658356311235,0.06762501503664511,0.1377908506677686,1,TRUE
Sample1,1,-1,21005,21045,40,238760000,239160000,400000,0.06762501503664511,-0.046694304318078604,-0.11431931935472373,1,TRUE
Sample1,1,1,21045,21074,29,239160000,239450000,290000,-0.046694304318078604,0.040054596008741596,0.0867489003268202,1,TRUE
Sample1,1,-1,21074,21106,32,239450000,239770000,320000,0.040054596008741596,-0.101360768071316,-0.1414153640800576,1,TRUE
Sample1,1,1,21106,21144,38,239770000,240150000,380000,-0.101360768071316,0.06733241855021423,0.1686931866215302,1,TRUE
Sample1,1,-1,21144,21169,25,240150000,240400000,250000,0.06733241855021423,-0.04919451744419594,-0.11652693599441016,1,TRUE
Sample1,1,1,21169,21193,24,240400000,240640000,240000,-0.04919451744419594,0.04962774705882047,0.0988222645030164,1,TRUE
Sample1,1,-1,21193,21262,69,240640000,241330000,690000,0.04962774705882047,-0.12070202779010165,-0.17032977484892212,1,TRUE
Sample1,1,1,21262,21297,35,241330000,241680000,350000,-0.12070202779010165,-0.006655044647617812,0.11404698314248385,1,FALSE
Sample1,1,-1,21297,21309,12,241680000,241800000,120000,-0.006655044647617812,-0.05164265810738359,-0.04498761345976578,1,FALSE
Sample1,1,1,21309,21341,32,241800000,242120000,320000,-0.05164265810738359,0.20026614732730508,0.2519088054346887,1,TRUE
Sample1,1,-1,21341,21418,77,242120000,242890000,770000,0.20026614732730508,-0.09335925981516693,-0.293625407142472,1,TRUE
Sample1,1,1,21418,21435,17,242890000,243290000,400000,-0.09335925981516693,0.08355131475273861,0.17691057456790554,0.425,TRUE
Sample1,1,-1,21435,21480,45,243290000,243740000,450000,0.08355131475273861,-0.15187767824018775,-0.23542899299292636,1,TRUE
Sample1,1,1,21480,21505,25,243740000,243990000,250000,-0.15187767824018775,0.0874616896870839,0.23933936792727165,1,TRUE
Sample1,1,-1,21505,21530,25,243990000,244240000,250000,0.0874616896870839,-0.03831182914281361,-0.1257735188298975,1,TRUE
Sample1,1,1,21530,21545,15,244240000,244390000,150000,-0.03831182914281361,-0.013568414999964409,0.024743414142849196,1,FALSE
Sample1,1,-1,21545,21568,23,244390000,244620000,230000,-0.013568414999964409,-0.07835319252297378,-0.06478477752300937,1,FALSE
Sample1,1,1,21568,21626,58,244620000,245200000,580000,-0.07835319252297378,0.14008288294537385,0.21843607546834765,1,TRUE
Sample1,1,-1,21626,21654,28,245200000,245480000,280000,0.14008288294537385,0.031237185731420754,-0.1088456972139531,1,FALSE
Sample1,1,1,21654,21684,30,245480000,245780000,300000,0.031237185731420754,0.151178393095076,0.11994120736365524,1,FALSE
Sample1,1,-1,21684,21743,59,245780000,246370000,590000,0.151178393095076,-0.1993243883309569,-0.35050278142603286,1,TRUE
Sample1,1,1,21743,21793,50,246370000,246870000,500000,-0.1993243883309569,0.053891730214546685,0.2532161185455036,1,TRUE
Sample1,1,-1,21793,21812,19,246870000,247060000,190000,0.053891730214546685,-0.008875321540982844,-0.06276705175552953,1,TRUE
Sample1,1,1,21812,21833,21,247060000,247270000,210000,-0.008875321540982844,0.03653276107021302,0.04540808261119586,1,TRUE
Sample1,1,-1,21833,21847,14,247270000,247410000,140000,0.03653276107021302,0.026235320691437424,-0.010297440378775596,1,FALSE
Sample1,1,1,21847,21864,17,247410000,247580000,170000,0.026235320691437424,0.040415584453882866,0.014180263762445442,1,FALSE
Sample1,1,-1,21864,21878,14,247580000,247720000,140000,0.040415584453882866,0.032570904778259586,-0.00784467967562328,1,FALSE
Sample1,1,1,21878,21899,21,247720000,247930000,210000,0.032570904778259586,0.08748196007505343,0.05491105529679385,1,FALSE
Sample1,1,-1,21899,21960,61,247930000,248690000,760000,0.08748196007505343,-0.15019324322339847,-0.2376752032984519,0.8026315789473685,TRUE
Sample2,1,1,1,49,48,530000,1090000,560000,-0.4007462147537146,0.011994003813636293,0.4127402185673509,0.8571428571428571,TRUE
Sample2,1,-1,49,70,21,1090000,1300000,210000,0.011994003813636293,-0.15524764450020923,-0.16724164831384553,1,TRUE
Sample2,1,1,70,88,18,1300000,1480000,180000,-0.15524764450020923,-0.006849435631968557,0.14839820886824068,1,FALSE
Sample2,1,-1,88,113,25,1480000,1730000,250000,-0.006849435631968557,-0.05010988917319894,-0.043260453541230384,1,FALSE
Sample2,1,1,113,141,28,1730000,2010000,280000,-0.05010988917319894,0.19099052126445507,0.241100410437654,1,TRUE
Sample2,1,-1,141,182,41,2010000,2420000,410000,0.19099052126445507,0.03852889809020203,-0.15246162317425305,1,FALSE
Sample2,1,1,182,206,24,2420000,2660000,240000,0.03852889809020203,0.3728859044627095,0.3343570063725075,1,FALSE
Sample2,1,-1,206,269,63,2660000,3310000,650000,0.3728859044627095,-0.4916741994280831,-0.8645601038907926,0.9692307692307692,TRUE
Sample2,1,1,269,336,67,3310000,3980000,670000,-0.4916741994280831,0.5257715856140479,1.017445785042131,1,TRUE
Sample2,1,-1,336,404,68,3980000,4660000,680000,0.5257715856140479,0.119224979326059,-0.4065466062879889,1,FALSE
Sample2,1,1,404,419,15,4660000,4810000,150000,0.119224979326059,0.15271527923739664,0.033490299911337645,1,FALSE
Sample2,1,-1,419,521,102,4810000,5830000,1020000,0.15271527923739664,-0.46541397223229636,-0.618129251469693,1,TRUE
Sample2,1,1,521,609,88,5830000,6710000,880000,-0.46541397223229636,0.34276759663663103,0.8081815688689273,1,TRUE
Sample2,1,-1,609,659,50,6710000,7210000,500000,0.34276759663663103,-0.22212458970175072,-0.5648921863383818,1,TRUE
Sample2,1,1,659,681,22,7210000,7430000,220000,-0.22212458970175072,0.020520904647057477,0.2426454943488082,1,TRUE
Sample2,1,-1,681,731,50,7430000,7930000,500000,0.020520904647057477,-0.23516250480296041,-0.2556834094500179,1,TRUE
Sample2,1,1,731,779,48,7930000,8410000,480000,-0.23516250480296041,0.3175491966318565,0.5527117014348168,1,TRUE
Sample2,1,-1,779,809,30,8410000,8710000,300000,0.3175491966318565,-0.4128426205680752,-0.7303918171999317,1,TRUE
Sample2,1,1,809,835,26,8710000,8970000,260000,-0.4128426205680752,0.1516396122595275,0.5644822328276027,1,TRUE
Sample2,1,-1,835,852,17,8970000,9140000,170000,0.1516396122595275,-0.044727322318491594,-0.19636693457801907,1,TRUE
Sample2,1,1,852,868,16,9140000,9300000,160000,-0.044727322318491594,0.047934639859245405,0.092661962177737,1,TRUE
Sample2,1,-1,868,888,20,9300000,9500000,200000,0.047934639859245405,-0.07340086945971684,-0.12133550931896225,1,TRUE
Sample2,1,1,888,904,16,9500000,9660000,160000,-0.07340086945971684,-0.028531274808388372,0.04486959465132847,1,FALSE
Sample2,1,-1,904,914,10,9660000,9760000,100000,-0.028531274808388372,-0.04580809877092294,-0.01727682396253457,1,FALSE
Sample2,1,1,914,944,30,9760000,10060000,300000,-0.04580809877092294,0.14112507369875862,0.18693317246968155,1,TRUE
Sample2,1,-1,944,967,23,10060000,10290000,230000,0.14112507369875862,0.06878556542813893,-0.07233950827061969,1,FALSE
Sample2,1,1,967,988,21,10290000,10500000,210000,0.06878556542813893,0.17340058438498612,0.10461501895684719,1,FALSE
Sample2,1,-1,988,1016,28,10500000,10780000,280000,0.17340058438498612,-0.15578510708336776,-0.32918569146835386,1,TRUE
Sample2,1,1,1016,1057,41,10780000,11190000,410000,-0.15578510708336776,0.17677925249318258,0.33256435957655034,1,TRUE
Sample2,1,-1,1057,1097,40,11190000,11590000,400000,0.17677925249318258,-0.3223175427713706,-0.4990967952645532,1,TRUE
Sample2,1,1,1097,1170,73,11590000,12320000,730000,-0.3223175427713706,0.42041368334886436,0.742731226120235,1,TRUE
Sample2,1,-1,1170,1191,21,12320000,12530000,210000,0.42041368334886436,0.15454368118783715,-0.2658700021610272,1,FALSE
Sample2,1,1,1191,1224,33,12530000,12860000,330000,0.15454368118783715,0.4988946717950376,0.3443509906072004,1,FALSE
Sample2,1,-1,1224,1243,19,12860000,13540000,680000,0.4988946717950376,-0.17636690265298383,-0.6752615744480215,0.27941176470588236,TRUE
Sample2,1,1,1243,1270,27,13540000,13810000,270000,-0.17636690265298383,0.14717286654706885,0.3235397692000527,1,TRUE
Sample2,1,-1,1270,1392,122,13810000,15030000,1220000,0.14717286654706885,-0.39529678226842685,-0.5424696488154956,1,TRUE
Sample2,1,1,1392,1419,27,15030000,15300000,270000,-0.39529678226842685,-0.17732751769470279,0.21796926457372406,1,FALSE
Sample2,1,-1,1419,1435,16,15300000,15460000,160000,-0.17732751769470279,-0.25077546673018086,-0.07344794903547808,1,FALSE
Sample2,1,1,1435,1471,36,15460000,15820000,360000,-0.25077546673018086,0.07935002073005454,0.3301254874602354,1,TRUE
Sample2,1,-1,1471,1493,22,15820000,16040000,220000,0.07935002073005454,-0.14530359520120353,-0.22465361593125807,1,TRUE
Sample2,1,1,1493,1516,23,16040000,16270000,230000,-0.14530359520120353,0.048423168930199566,0.1937267641314031,1,TRUE
Sample2,1,-1,1516,1547,31,16270000,16580000,310000,0.048423168930199566,-0.010495097065478073,-0.058918265995677635,1,TRUE
Sample2,1,1,1547,1598,51,16580000,17090000,510000,-0.010495097065478073,0.26419434175284745,0.2746894388183255,1,TRUE
Sample2,1,-1,1598,1624,26,17090000,17350000,260000,0.26419434175284745,-0.19640610175522558,-0.46060044350807305,1,TRUE
Sample2,1,1,1624,1656,32,17350000,17670000,320000,-0.19640610175522558,0.4664483718472323,0.6628544736024579,1,TRUE
Sample2,1,-1,1656,1737,81,17670000,18480000,810000,0.4664483718472323,-0.37401498905199393,-0.8404633608992262,1,TRUE
Sample2,1,1,1737,1757,20,18480000,18680000,200000,-0.37401498905199393,-0.17935397692849075,0.19466101212350317,1,FALSE
Sample2,1,-1,1757,1774,17,18680000,18850000,170000,-0.17935397692849075,-0.36614828099120195,-0.1867943040627112,1,FALSE
Sample2,1,1,1774,1800,26,18850000,19110000,260000,-0.36614828099120195,-0.026014122174139467,0.3401341588170625,1,FALSE
Sample2,1,-1,1800,1832,32,19110000,19430000,320000,-0.026014122174139467,-0.23368952733374782,-0.20767540515960836,1,FALSE
Sample2,1,1,1832,1881,49,19430000,19920000,490000,-0.23368952733374782,0.43392062440230383,0.6676101517360516,1,TRUE
Sample2,1,-1,1881,1932,51,19920000,20430000,510000,0.43392062440230383,-0.4368330151718038,-0.8707536395741076,1,TRUE
Sample2,1,1,1932,1972,40,20430000,20830000,400000,-0.4368330151718038,0.2125538052323848,0.6493868204041886,1,TRUE
Sample2,1,-1,1972,1998,26,20830000,21090000,260000,0.2125538052323848,-0.3519069405138484,-0.5644607457462332,1,TRUE
Sample2,1,1,1998,2027,29,21090000,21380000,290000,-0.3519069405138484,0.06197255089232461,0.41387949140617303,1,TRUE
Sample2,1,-1,2027,2072,45,21380000,21830000,450000,0.06197255089232461,-0.11822389662843577,-0.1801964475207604,1,TRUE
Sample2,1,1,2072,2104,32,21830000,22150000,320000,-0.11822389662843577,0.3973865703633521,0.5156104669917879,1,TRUE
Sample2,1,-1,2104,2196,92,22150000,23070000,920000,0.3973865703633521,-0.25096488146408064,-0.6483514518274327,1,TRUE
Sample2,1,1,2196,2219,23,23070000,23300000,230000,-0.25096488146408064,-0.021906570429802832,0.22905831103427782,1,FALSE
Sample2,1,-1,2219,2237,18,23300000,23480000,180000,-0.021906570429802832,-0.16346914818251485,-0.14156257775271203,1,FALSE
Sample2,1,1,2237,2262,25,23480000,23730000,250000,-0.16346914818251485,0.15895991884475136,0.3224290670272662,1,TRUE
Sample2,1,-1,2262,2277,15,23730000,23880000,150000,0.15895991884475136,0.046577394640069436,-0.11238252420468192,1,FALSE
Sample2,1,1,2277,2295,18,23880000,24060000,180000,0.046577394640069436,0.13723964507069142,0.09066225043062198,1,FALSE
Sample2,1,-1,2295,2348,53,24060000,24590000,530000,0.13723964507069142,-0.06710833813995402,-0.20434798321064546,1,TRUE
Sample2,1,1,2348,2375,27,24590000,24860000,270000,-0.06710833813995402,0.3203179392560848,0.38742627739603885,1,TRUE
Sample2,1,-1,2375,2411,36,24860000,25220000,360000,0.3203179392560848,-0.2939399868821353,-0.6142579261382202,1,TRUE
Sample2,1,1,2411,2437,26,25220000,25480000,260000,-0.2939399868821353,0.06538092257126668,0.359320909453402,1,TRUE
Sample2,1,-1,2437,2470,33,25480000,25810000,330000,0.06538092257126668,-0.31894979266997614,-0.38433071524124285,1,TRUE
Sample2,1,1,2470,2496,26,25810000,26070000,260000,-0.31894979266997614,0.11083434792307154,0.4297841405930477,1,TRUE
Sample2,1,-1,2496,2521,25,26070000,26320000,250000,0.11083434792307154,-0.12440459169475872,-0.23523893961783027,1,TRUE
Sample2,1,1,2521,2557,36,26320000,26680000,360000,-0.12440459169475872,0.1339765111679574,0.2583811028627161,1,TRUE
Sample2,1,-1,2557,2577,20,26680000,26880000,200000,0.1339765111679574,-0.05776341963550049,-0.1917399308034579,1,TRUE
Sample2,1,1,2577,2595,18,26880000,27060000,180000,-0.05776341963550049,0.11112222877814414,0.16888564841364462,1,TRUE
Sample2,1,-1,2595,2623,28,27060000,27340000,280000,0.11112222877814414,-0.12930261315115302,-0.24042484192929714,1,TRUE
Sample2,1,1,2623,2650,27,27340000,27610000,270000,-0.12930261315115302,0.02820838846249065,0.15751100161364368,1,TRUE
Sample2,1,-1,2650,2663,13,27610000,27740000,130000,0.02820838846249065,-0.010069119166421267,-0.03827750762891192,1,TRUE
Sample2,1,1,2663,2685,22,27740000,27960000,220000,-0.010069119166421267,0.1306325562080931,0.1407016753745144,1,TRUE
Sample2,1,-1,2685,2709,24,27960000,28200000,240000,0.1306325562080931,-0.115184289565441,-0.2458168457735341,1,TRUE
Sample2,1,1,2709,2730,21,28200000,28410000,210000,-0.115184289565441,0.036295462300352646,0.15147975186579365,1,TRUE
Sample2,1,-1,2730,2745,15,28410000,28560000,150000,0.036295462300352646,0.0022950415170125676,-0.03400042078334008,1,FALSE
Sample2,1,1,2745,2773,28,28560000,28840000,280000,0.0022950415170125676,0.2490070761872475,0.24671203467023492,1,FALSE
Sample2,1,-1,2773,2797,24,28840000,29080000,240000,0.2490070761872475,0.08603341613541063,-0.16297366005183686,1,FALSE
Sample2,1,1,2797,2827,30,29080000,29380000,300000,0.08603341613541063,0.4252786300787264,0.33924521394331575,1,FALSE
Sample2,1,-1,2827,2875,48,29380000,29860000,480000,0.4252786300787264,-0.20541364797769204,-0.6306922780564185,1,TRUE
Sample2,1,1,2875,2900,25,29860000,30110000,250000,-0.20541364797769204,0.22029651688097743,0.42571016485866947,1,TRUE
Sample2,1,-1,2900,2948,48,30110000,30590000,480000,0.22029651688097743,-0.4015292507249115,-0.6218257676058889,1,TRUE
Sample2,1,1,2948,2979,31,30590000,30900000,310000,-0.4015292507249115,-0.05541972571381967,0.3461095250110918,1,FALSE
Sample2,1,-1,2979,2992,13,30900000,31030000,130000,-0.05541972571381967,-0.12863606826634033,-0.07321634255252066,1,FALSE
Sample2,1,1,2992,3018,26,31030000,31290000,260000,-0.12863606826634033,0.19653521053227985,0.3251712787986202,1,TRUE
Sample2,1,-1,3018,3050,32,31290000,31610000,320000,0.19653521053227985,-0.25699838180199724,-0.4535335923342771,1,TRUE
Sample2,1,1,3050,3093,43,31610000,32040000,430000,-0.25699838180199724,0.07007090706680474,0.327069288868802,1,TRUE
Sample2,1,-1,3093,3110,17,32040000,32210000,170000,0.07007090706680474,-0.038834496995717005,-0.10890540406252175,1,TRUE
Sample2,1,1,3110,3134,24,32210000,32450000,240000,-0.038834496995717005,0.10458878496730187,0.14342328196301887,1,TRUE
Sample2,1,-1,3134,3155,21,32450000,32660000,210000,0.10458878496730187,-0.07825321541361085,-0.18284200038091272,1,TRUE
Sample2,1,1,3155,3205,50,32660000,33160000,500000,-0.07825321541361085,0.321342986687511,0.39959620210112184,1,TRUE
Sample2,1,-1,3205,3222,17,33160000,33330000,170000,0.321342986687511,0.2135902136718972,-0.10775277301561378,1,FALSE
Sample2,1,1,3222,3261,39,33330000,33720000,390000,0.2135902136718972,0.42158039982995305,0.20799018615805584,1,FALSE
Sample2,1,-1,3261,3349,88,33720000,34600000,880000,0.42158039982995305,-0.5189622373884597,-0.9405426372184127,1,TRUE
Sample2,1,1,3349,3380,31,34600000,34910000,310000,-0.5189622373884597,-0.14478637794066457,0.37417585944779513,1,FALSE
Sample2,1,-1,3380,3394,14,34910000,35050000,140000,-0.14478637794066457,-0.2176065687689896,-0.07282019082832503,1,FALSE
Sample2,1,1,3394,3421,27,35050000,35320000,270000,-0.2176065687689896,0.1452430525782439,0.36284962134723353,1,TRUE
Sample2,1,-1,3421,3443,22,35320000,35540000,220000,0.1452430525782439,-0.1392761616020021,-0.284519214180246,1,TRUE
Sample2,1,1,3443,3479,36,35540000,35900000,360000,-0.1392761616020021,0.02845300544790444,0.16772916704990654,1,TRUE
Sample2,1,-1,3479,3495,16,35900000,36060000,160000,0.02845300544790444,-0.11105638541454002,-0.13950939086244446,1,TRUE
Sample2,1,1,3495,3555,60,36060000,36660000,600000,-0.11105638541454002,0.4897676944939848,0.6008240799085248,1,TRUE
Sample2,1,-1,3555,3619,64,36660000,37300000,640000,0.4897676944939848,-0.48510633963882777,-0.9748740341328126,1,TRUE
Sample2,1,1,3619,3652,33,37300000,37630000,330000,-0.48510633963882777,0.014659418908775368,0.49976575854760313,1,TRUE
Sample2,1,-1,3652,3671,19,37630000,37820000,190000,0.014659418908775368,-0.1200962862931465,-0.13475570520192187,1,TRUE
Sample2,1,1,3671,3710,39,37820000,38210000,390000,-0.1200962862931465,0.4937758236027972,0.6138721098959437,1,TRUE
Sample2,1,-1,3710,3765,55,38210000,38760000,550000,0.4937758236027972,-0.44599103508137894,-0.9397668586841761,1,TRUE
Sample2,1,1,3765,3807,42,38760000,39180000,420000,-0.44599103508137894,0.22377076178009384,0.6697617968614727,1,TRUE
Sample2,1,-1,3807,3832,25,39180000,39430000,250000,0.22377076178009384,-0.2154936990711374,-0.4392644608512313,1,TRUE
Sample2,1,1,3832,3857,25,39430000,39680000,250000,-0.2154936990711374,0.07911843181208152,0.2946121308832189,1,TRUE
Sample2,1,-1,3857,3872,15,39680000,39830000,150000,0.07911843181208152,0.0018148503124779287,-0.07730358149960359,1,FALSE
Sample2,1,1,3872,3894,22,39830000,40050000,220000,0.0018148503124779287,0.15615380352596966,0.15433895321349173,1,FALSE
Sample2,1,-1,3894,3909,15,40050000,40200000,150000,0.15615380352596966,0.049657706963277176,-0.10649609656269249,1,FALSE
Sample2,1,1,3909,3926,17,40200000,40370000,170000,0.049657706963277176,0.1944337898199981,0.14477608285672092,1,FALSE
Sample2,1,-1,3926,3953,27,40370000,40640000,270000,0.1944337898199981,-0.2094906986082884,-0.4039244884282865,1,TRUE
Sample2,1,1,3953,3995,42,40640000,41060000,420000,-0.2094906986082884,0.24219740777685717,0.45168810638514556,1,TRUE
Sample2,1,-1,3995,4017,22,41060000,41280000,220000,0.24219740777685717,-0.05847447394012595,-0.3006718817169831,1,TRUE
Sample2,1,1,4017,4052,35,41280000,41630000,350000,-0.05847447394012595,0.28860798753609956,0.3470824614762255,1,TRUE
Sample2,1,-1,4052,4096,44,41630000,42070000,440000,0.28860798753609956,-0.2328180376666087,-0.5214260252027083,1,TRUE
Sample2,1,1,4096,4137,41,42070000,42480000,410000,-0.2328180376666087,-0.07443954862132837,0.15837848904528032,1,FALSE
Sample2,1,-1,4137,4151,14,42480000,42620000,140000,-0.07443954862132837,-0.1631851228461005,-0.08874557422477214,1,FALSE
Sample2,1,1,4151,4172,21,42620000,42830000,210000,-0.1631851228461005,0.03493783464115691,0.19812295748725742,1,TRUE
Sample2,1,-1,4172,4194,22,42830000,43050000,220000,0.03493783464115691,-0.2216468242482636,-0.2565846588894205,1,TRUE
Sample2,1,1,4194,4256,62,43050000,43670000,620000,-0.2216468242482636,0.22151786777064109,0.4431646920189047,1,TRUE
Sample2,1,-1,4256,4280,24,43670000,43910000,240000,0.22151786777064109,-0.1317756249098996,-0.35329349268054067,1,TRUE
Sample2,1,1,4280,4301,21,43910000,44120000,210000,-0.1317756249098996,0.21263791915254693,0.3444135440624465,1,TRUE
Sample2,1,-1,4301,4349,48,44120000,44600000,480000,0.21263791915254693,-0.24921005301666743,-0.46184797216921436,1,TRUE
Sample2,1,1,4349,4383,34,44600000,44940000,340000,-0.24921005301666743,0.2825805728096825,0.53179062582635,1,TRUE
Sample2,1,-1,4383,4418,35,44940000,45290000,350000,0.2825805728096825,-0.16835467585496527,-0.4509352486646478,1,TRUE
Sample2,1,1,4418,4473,55,45290000,45840000,550000,-0.16835467585496527,0.17456465626181097,0.3429193321167763,1,TRUE
Sample2,1,-1,4473,4498,25,45840000,46090000,250000,0.17456465626181097,-0.307457703987602,-0.48202236024941303,1,TRUE
Sample2,1,1,4498,4568,70,46090000,46790000,700000,-0.307457703987602,0.5010786310778774,0.8085363350654795,1,TRUE
Sample2,1,-1,4568,4603,35,46790000,47140000,350000,0.5010786310778774,-0.4079888462909721,-0.9090674773688495,1,TRUE
Sample2,1,1,4603,4640,37,47140000,47510000,370000,-0.4079888462909721,0.4086501801404049,0.816639026431377,1,TRUE
Sample2,1,-1,4640,4725,85,47510000,48360000,850000,0.4086501801404049,-0.17416147137842655,-0.5828116515188314,1,TRUE
Sample2,1,1,4725,4754,29,48360000,48650000,290000,-0.17416147137842655,0.30157726682818276,0.4757387382066093,1,TRUE
Sample2,1,-1,4754,4887,133,48650000,49980000,1330000,0.30157726682818276,-0.4354362501239991,-0.7370135169521819,1,TRUE
Sample2,1,1,4887,4940,53,49980000,50510000,530000,-0.4354362501239991,0.17936286836781026,0.6147991184918093,1,TRUE
Sample2,1,-1,4940,4972,32,50510000,50830000,320000,0.17936286836781026,-0.4849069845275138,-0.664269852895324,1,TRUE
Sample2,1,1,4972,4999,27,50830000,51100000,270000,-0.4849069845275138,0.02967448177485093,0.5145814663023647,1,TRUE
Sample2,1,-1,4999,5036,37,51100000,51470000,370000,0.02967448177485093,-0.15852897708494793,-0.18820345885979886,1,TRUE
Sample2,1,1,5036,5058,22,51470000,51690000,220000,-0.15852897708494793,0.26147542060022305,0.42000439768517095,1,TRUE
Sample2,1,-1,5058,5085,27,51690000,51960000,270000,0.26147542060022305,-0.17195021996116744,-0.4334256405613905,1,TRUE
Sample2,1,1,5085,5111,26,51960000,52220000,260000,-0.17195021996116744,0.15890168304737096,0.3308519030085384,1,TRUE
Sample2,1,-1,5111,5143,32,52220000,52540000,320000,0.15890168304737096,-0.2708182279091365,-0.42971991095650747,1,TRUE
Sample2,1,1,5143,5177,34,52540000,52880000,340000,-0.2708182279091365,0.18272340831667822,0.4535416362258147,1,TRUE
Sample2,1,-1,5177,5203,26,52880000,53140000,260000,0.18272340831667822,0.025500832448000506,-0.15722257586867772,1,FALSE
Sample2,1,1,5203,5231,28,53140000,53420000,280000,0.025500832448000506,0.19946368940345593,0.17396285695545544,1,FALSE
